"attachments/0/accessibilityCaption","attachments/0/id","attachments/0/type","attachments/0/url","attachments/1/accessibilityCaption","attachments/1/id","attachments/1/type","attachments/1/url","attachments/2/accessibilityCaption","attachments/2/id","attachments/2/type","attachments/2/url","attachments/3/accessibilityCaption","attachments/3/id","attachments/3/type","attachments/3/url","attachments/4/accessibilityCaption","attachments/4/id","attachments/4/type","attachments/4/url","author/id","author/name","author/profilePicture","author/profileUrl","commentsCount","postId","postText","reactions/haha","reactions/like","reactions/love","reactionsCount","sharesCount","timestamp","url"
"No photo description available.","680210795407552","photo","https://www.facebook.com/photo/?fbid=680210795407552&set=a.541866127975512",,,,,,,,,,,,,,,,,"100064563887479","Rent to own House","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/747561364_1436126878549428_2512538541436008499_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1074x1073&ctp=s40x40&_nc_cat=109&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=gms82HF84x4Q7kNvwEHXrWg&_nc_oc=AdrRxWnizp5Rbjpefc37CKj66DYm0hwuom8KyK7DI0Isp0hEntVsaDNBudzxRVHgdvw&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=YSBeXjodd3ZTbfl-S9VGsw&_nc_ss=7c2a8&oh=00_AQBGwfOLRHHJUvxp3GZTK8MEIrO2UtZVdsO-Ms-i4vMuhQ&oe=6A6012BD","https://www.facebook.com/Renttoownpagibighouse","69","680210795407552","Naghahanap ka ba ng Affordable, Maganda, Secured at Safe sa Baha na House&Lot? Great News KABAYAN! For Only 4,2/mo thru pag-ibig May House&Lot ka na para sa Family mo, Call now 0919.964.4440 para matulungan kitang magkabahay",,"355",,"355","22","1411099272000","https://www.facebook.com/photo.php?fbid=680210795407552&set=a.541866127975512&type=3"
"No photo description available.","529444857202085","photo","https://www.facebook.com/photo/?fbid=529444857202085&set=a.410555011205020",,,,,,,,,,,,,,,,,"100067515728566","Estudyante AKO","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/308963881_410555044538350_5545863247431289172_n.jpg?stp=c0.0.194.194a_cp0_dst-jpg_tt6&cstp=mx194x194&ctp=s40x40&_nc_cat=111&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=CUMCeGW-LZUQ7kNvwHBPwqQ&_nc_oc=AdoyXPEL8tGGgCY7NCn2LRiOX6HW1dXMSTn1D0RPxjXNcIXDcrho3lC3nb5deCaQvqU&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=YSBeXjodd3ZTbfl-S9VGsw&_nc_ss=7c2a8&oh=00_AQAhcEzO63KBoeEbDcxjdLK8x3sQ3zwv0ts8G-ALVTaHtw&oe=6A600EE5","https://www.facebook.com/estudyanteakoplslike","4","529444857202085","Ok lang ba kau guys sori di ako nakapag post masyado kahapon.
Baha kasi e inakyat ko computer ko sa taass :3

-Quiz",,"340",,"340","32","1411185431000","https://www.facebook.com/photo.php?fbid=529444857202085&set=a.410555011205020&type=3"
"No photo description available.","332940536876804","photo","https://www.facebook.com/photo/?fbid=332940536876804&set=a.391932359814004",,,,,,,,,,,,,,,,,"100069917297978","Home Budol","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/451274530_784150087258894_7481706238957446069_n.jpg?stp=c37.41.280.280a_cp0_dst-jpg_tt6&cstp=mx280x280&ctp=s40x40&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=dCDgJmWPvIYQ7kNvwF8PXN1&_nc_oc=AdpRxhdPbwGd11fUX1j7ekUhIA5ZpckmBmpZQwE5DbKcR9xYbt2vJS7XqN-UUCiDwa0&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=YSBeXjodd3ZTbfl-S9VGsw&_nc_ss=7c2a8&oh=00_AQCWkRpPAiHYYZO4X9seBY-sS1w_AkbVXctn7jSVNyVDJw&oe=6A5FF613","https://www.facebook.com/Homebudz2024","37","332940536876804","Eto Pala Sanhi ng Baha e",,"242",,"242","70","1411196236000","https://www.facebook.com/photo.php?fbid=332940536876804&set=a.391932359814004&type=3"
"No photo description available.","308926879299533","photo","https://www.facebook.com/photo.php?fbid=308926879299533&set=a.125886394270250&type=3","No photo description available.","308926935966194","photo","https://www.facebook.com/photo.php?fbid=308926935966194&set=a.125886394270250&type=3","No photo description available.","308926959299525","photo","https://www.facebook.com/photo.php?fbid=308926959299525&set=a.125886394270250&type=3",,,,,,,,,"100005466690745","Jayson Abarte","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/500375937_2767937083398488_5934476454605893412_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1001x1012&ctp=s40x40&_nc_cat=101&ccb=1-7&_nc_sid=1d2534&_nc_ohc=e-b9RKfhSWUQ7kNvwHlvaah&_nc_oc=AdqZdmuJqaj_mvGogq90i8OCGmxkCmogdgLbMA4Z915cJaBjwKZh45yBhLyWQLlX-jY&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=0oGXd09NLy_4FV3IpwZcAQ&_nc_ss=7c2a8&oh=00_AQBnVP138q1V5wYlceWLCJ5uOkW-ljqrvkSm6y3WQwH48Q&oe=6A600886","https://www.facebook.com/abartejason","1","308926982632856","wow..sarap nman..baha..",,,,"0","0","1411088009000","https://www.facebook.com/abartejason/posts/pfbid02s9jsU2fHurZmk12YpNCit8ZM9tBAyZwAsGaYxnqwkJWF71U23Y4TU4Wm5K1XKxXCl"
"No photo description available.","10203665354052134","photo","https://www.facebook.com/photo.php?fbid=10203665354052134&set=a.2045887104545&type=3","No photo description available.","10203665354252139","photo","https://www.facebook.com/photo.php?fbid=10203665354252139&set=a.2045887104545&type=3","No photo description available.","10203665354732151","photo","https://www.facebook.com/photo.php?fbid=10203665354732151&set=a.2045887104545&type=3","No photo description available.","10203665354932156","photo","https://www.facebook.com/photo.php?fbid=10203665354932156&set=a.2045887104545&type=3",,,,,"1165415495","Yetbo Dazala","https://scontent-iad3-2.xx.fbcdn.net/v/t1.6435-1/50780537_10215708217076183_3130781608299200512_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx997x997&ctp=s40x40&_nc_cat=103&ccb=1-7&_nc_sid=1d2534&_nc_ohc=0XPv-0DVhaEQ7kNvwF08TsR&_nc_oc=AdpNWEMFLE0FdqXbLWfkfdnPS9b4NFkCa6YjJH88x6EIb3IA5e0eSiFHfS-fDQVJMy8&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=0oGXd09NLy_4FV3IpwZcAQ&_nc_ss=7c2a8&oh=00_AQC1h-o24LSSCJDp6aExMCbOKCSrqobUpoHpf6co3PwtUA&oe=6A81C260","https://www.facebook.com/boyet.lazada","2","10203665355132161","ito ang situation namin kahapon...sa kanto namin 20 meters away from our house.... grabe ang tubig.... baha....",,"6",,"6","0","1411209927000","https://www.facebook.com/boyet.lazada/posts/pfbid0DGympb4qBxQcvwP2jNMEm8q3WoNc7tT6EGehPfAmSBwqZKBLzKwepYKhpJB951L3l"
,"517936051671193","video",,,,,,,,,,,,,,,,,,"100003644086838","Geline Carumpitas","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/616018131_3732785936852839_3079658264048014978_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx2043x2048&ctp=s40x40&_nc_cat=106&ccb=1-7&_nc_sid=1d2534&_nc_ohc=7mo0QdO7lbkQ7kNvwETmGsp&_nc_oc=Adrse-9qDMQqHWwS7pVGjRoWrqYGLYCYHQDjjJ21dZBf6V7T_Z9rILO0HsPyWZ4WMRo&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=0oGXd09NLy_4FV3IpwZcAQ&_nc_ss=7c2a8&oh=00_AQCp0-iatSvg4m9buBnx45KQkvhQFS46cQMj10h5erwiPA&oe=6A601D52","https://www.facebook.com/geline.carumpitas","3","517936051671193","Into na nga..... Baha na...",,"2",,"2","0","1411088146000","https://www.facebook.com/geline.carumpitas/videos/517936051671193/"
"No photo description available.","498975946871882","photo","https://www.facebook.com/photo.php?fbid=498975946871882&set=a.415060305263447&type=3","No photo description available.","498976000205210","photo","https://www.facebook.com/photo.php?fbid=498976000205210&set=a.415060305263447&type=3",,,,,,,,,,,,,"100002784448346","Cielito Soliven-Millar","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/738570920_26613603228315797_7691002857939774615_n.jpg?stp=cp6_dst-jpg_tt6&cstp=mx442x442&ctp=s40x40&_nc_cat=100&ccb=1-7&_nc_sid=e99d92&_nc_ohc=f2bjVpfC7M8Q7kNvwEty-uz&_nc_oc=AdrSqA37a98Cz-dVJaRyN4mAC819i5GRJmI92l1IUWoT4A-I1-esRk_AmoaeKNhzsMc&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=0oGXd09NLy_4FV3IpwZcAQ&_nc_ss=7c2a8&oh=00_AQDLc0eGjTeE9cEIqIBybLn1PGDNfKGhPvXLsDtXvD4nsA&oe=6A601C3D","https://www.facebook.com/cielito.solivenmillar","14","498976020205208","°•○●RAINY DAYS, BAHA PA●○•°
 masarap ito ngayon, fb friends, kain na☺",,"20",,"20","0","1411098848000","https://www.facebook.com/cielito.solivenmillar/posts/pfbid0nFaNsujsiyYYm8V9mPb6xExTYJRKPiWSy43bxsHgegb3R1dyMiPxBV6DvFqJD6KHl"
"No photo description available.","709847875737271","photo","https://www.facebook.com/photo/?fbid=709847875737271&set=a.648601873975604",,,,,,,,,,,,,,,,,"100064773907046","TV Patrol","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/608518829_1379498824219235_6894079646221905019_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1079x1079&ctp=s40x40&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=eBZ3DoBYorkQ7kNvwH7hWFJ&_nc_oc=Ado_JmBeWj_b8wNGvhva7UNEHDWCAfmzbruqyE_eoeh16_LPYxEN6M5JTJ9CBreFKdc&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=0oGXd09NLy_4FV3IpwZcAQ&_nc_ss=7c2a8&oh=00_AQA3-AJWX86Bl33asBn83Wg-kEv52swJVFgB4BCEXNtEtw&oe=6A6000CF","https://www.facebook.com/tvpatrol.abscbn","199","709847875737271","PHOTO: Baha sa Mother Ignacia St., QC nagpalubog ng ilang kotse. | Mula kay Johnson Manabat, ABS-CBN News DZMM",,,,"0","708","1411087437000","https://www.facebook.com/photo.php?fbid=709847875737271&set=a.648601873975604&type=3"
"No photo description available.","720689491312749","photo","https://www.facebook.com/photo.php?fbid=720689491312749&set=a.844784720346126&type=3","No photo description available.","720689527979412","photo","https://www.facebook.com/photo.php?fbid=720689527979412&set=a.844784720346126&type=3","No photo description available.","720689544646077","photo","https://www.facebook.com/photo.php?fbid=720689544646077&set=a.844784720346126&type=3",,,,,,,,,"100044438169134","PhilippineFashionRacks","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/368402236_844784743679457_8327642613063063905_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx206x206&ctp=s40x40&_nc_cat=102&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=kfqd8Q-KJyUQ7kNvwFoX4aJ&_nc_oc=AdoiHAJcnRGS2-WnAq6Ngm5U6f00il1790VRfieIEIcLz1UXzolcUQEd8YzCZX8Rwbw&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=0oGXd09NLy_4FV3IpwZcAQ&_nc_ss=7c2a8&oh=00_AQBEZv5ntw_tG76DCp3YQ2QcOZl1tkYGIeGR6SZvUIb24w&oe=6A600DE1","https://www.facebook.com/philippinefashionracks","0","720689647979400","THE BAHA NEWS....YOUR UNUSUAL TYPE OF NEWS",,"7",,"7","1","1411130821000","https://www.facebook.com/philippinefashionracks/posts/pfbid02CbLQPoCUkv5bXiXh96qv9UouC71sctPyM57oqg9jceyX7qirpWJhLRey3XXLxMdvl"
,,,,,,,,,,,,,,,,,,,,"100044589092239","ROUGE","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/491045131_1231208315042127_3195983984008790261_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx2048x2046&ctp=s40x40&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=vnohPn9XB1IQ7kNvwHn5WRm&_nc_oc=Adr0chjs2nMG8mPdZkqos_79fRRw_E8Nnb4PnzG_MU7YW6DnuPvI17YYChVcfXONZqA&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=s4SvmHWDgb4-iLTSebfM_g&_nc_ss=7c2a8&oh=00_AQCLZWNp0XEJS9jaMDGbO5-La01yHYM3Qty3tALuUmm2EQ&oe=6A600CE7","https://www.facebook.com/rougeallgirl","0","655027821279326","Good morning! Ingat po tayong lahat, maulan at baha sa ilang area. Well keep u updated if well still play for Oliva later. Lets pray for this rain to stop.",,"46",,"46","0","1411093670000","https://www.facebook.com/rougeallgirl/posts/pfbid0YsrepMrhWuuif8rn2HnxDih3cN3D4WnN1CTnwLAX3re5XuMbxgdwfcrn3wBBxgB1l"
"No photo description available.","1511395802438712","photo","https://www.facebook.com/photo/?fbid=1511395802438712&set=gm.702319826527841",,,,,,,,,,,,,,,,,"100007049194477","Gab Barrantes","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/707114841_4507908172787445_8245716894319564046_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx876x870&ctp=s24x24&_nc_cat=111&ccb=1-7&_nc_sid=e99d92&_nc_ohc=YpU5LO8qilIQ7kNvwHEW6UK&_nc_oc=AdoKRNq31NlZKqNNVlDyo6gUxFwc6LRzmSw2JGF-sMzcRkUn6h8dnbgvgXoRFz-RzSA&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=s4SvmHWDgb4-iLTSebfM_g&_nc_ss=7c2a8&oh=00_AQCNG4bYWq8Jz9gxtFb3S_xKX9f-IpfrfDlDRji3Dl7yHQ&oe=6A600009","https://www.facebook.com/dyislapis","0","702319826527841","walang problema daw sa kanila ang taas ng baha sa daan. :)

keep safe, dahan madulas ang daan!",,"10",,"10","0","1411102908000","https://www.facebook.com/groups/UnitedFoldingBikers/permalink/702319826527841/"
"No photo description available.","1487056138220735","photo","https://www.facebook.com/photo/?fbid=1487056138220735&set=a.504725728456944",,,,,,,,,,,,,,,,,"100067585645721","Balai Mestizo Travelodge","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/327161827_867833870935372_8598560049846574805_n.jpg?stp=c341.0.1365.1365a_cp0_dst-jpg_tt6&cstp=mx1365x1365&ctp=s40x40&_nc_cat=110&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=IF5T_0n9rDcQ7kNvwF5FZi5&_nc_oc=AdpCiSqEYn7tJYXysvSAXnajFk6HEq5qwL3gU6iEN57bLq7RdReh5qmGbMvaTNkS8s4&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=s4SvmHWDgb4-iLTSebfM_g&_nc_ss=7c2a8&oh=00_AQB5RTlYTTCQa7DoVsdBuSIcaAgAQgW-B1o6ELLLFyXSyw&oe=6A602370","https://www.facebook.com/BalaiMestizoTravelodge","3","1487056138220735","Paalala: Mga dapat gawin pagkatapos ng baha. #HugotSaTagUlan",,"6",,"6","1","1411166620000","https://www.facebook.com/photo.php?fbid=1487056138220735&set=a.504725728456944&type=3"
,,,,,,,,,,,,,,,,,,,,"100001520753320","Cris Ta Lyn","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/689844749_26901278279506166_2935562504161253705_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1536x1536&ctp=s40x40&_nc_cat=111&ccb=1-7&_nc_sid=e99d92&_nc_ohc=aA0OdxHaOkcQ7kNvwFQiO70&_nc_oc=AdoHUMsHAl2Low21OTVIEVw5rOeE1VuvPZa58mVKdngtAioN2bf0mBPM3SJ77X7BhtI&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=s4SvmHWDgb4-iLTSebfM_g&_nc_ss=7c2a8&oh=00_AQDnUK2uqYd0kGArsYx_uF8Xhefq3M-7dK4gpRjzwVz2Pw&oe=6A5FFF50","https://www.facebook.com/crisshania","7","766270126767005","Work parin kahit may bagyo at baha!stay safe po tayo",,"11",,"11","0","1411115194000","https://www.facebook.com/crisshania/posts/pfbid027UHRAYKVbRXXe7swg2X6oXnPZqS1kRSgmvbghNuWFshKaG6X9jBzRoQk5bYByrNLl"
,,,,,,,,,,,,,,,,,,,,"100063479689462","Lance Lucido","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/327179655_1194923454751514_2416856361374554073_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx957x958&ctp=s40x40&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=oPFnM24STxUQ7kNvwGfsTPT&_nc_oc=AdoSCA8ZeHz8LqRRDyM2FZPE2Wo_aVBAZ1U3lyo4rEcTw5_mVoGVjl1gIued5nAUcV8&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=s4SvmHWDgb4-iLTSebfM_g&_nc_ss=7c2a8&oh=00_AQBBkpDqjALsfNHYt39wGbx-Rfvh4iySgxZiruhJiNAcbQ&oe=6A5FF9A6","https://www.facebook.com/lancelucido13","1","6365933633460433","Hello po, sa lahat ingat po tau baha, Medyo #baha narin po kami ngayun po, wag na po tayong umalis ng… http://t.co/WyVaZgmw2L",,"3",,"3","0","1411086319000","https://www.facebook.com/lancelucido13/posts/pfbid0Us2AgGmCELDK9V5ybXJZRbATZXVJ3SavWCmMkhBkXJazVRjfTUBB6tc6o3aRAMF5l"
,,,,,,,,,,,,,,,,,,,,"100068612142206","MMDA","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/242803846_162321929398211_6744508622629887688_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx604x604&ctp=s40x40&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=-GxMrIa-rlcQ7kNvwEyvvCi&_nc_oc=AdqniSDHSpnEe6kB4JfAjCtgKvfT9xQx38DlUpmslQvjGyXtZUvDH8-_8GsOuXaHYB0&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=oK5v867_ow1LIANhJNKrNw&_nc_ss=7c2a8&oh=00_AQAmpW5CoUCOV4Devo5U7rVHqNGuHvN92vl6nL2IqE-yUg&oe=6A5FF692","https://www.facebook.com/MMDAPH","2","852025461508161","nasaan daw si Roxas!.... bukas makikta na ninyo siya na nagpapaPOGI dahil tapos na ang baha!",,"6",,"6","0","1411128700000","https://www.facebook.com/groups/319513714759341/permalink/852025461508161/"
,,,,,,,,,,,,,,,,,,,,"100064926720554","Disaster Information Service - Philippines","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/313198148_499379358902951_88691280234451512_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx882x882&ctp=s40x40&_nc_cat=110&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=Ioj-oV5VRBkQ7kNvwG0ynom&_nc_oc=AdpMCFRs5qHvd0gr2a8P9OLsjDoDDevM32fsQcVz9XdqJvldRwBq47hbbawruHugTKs&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=oK5v867_ow1LIANhJNKrNw&_nc_ss=7c2a8&oh=00_AQCcUjVHNQXH_QgM6mFbRFCENafnHZY1RAsy-FjlM8MV5g&oe=6A602831","https://www.facebook.com/dis.pia.gov.ph","0","718394584875907","GMA: Medyo humupa na ang baha sa Roxas District sa Quezon City. Sa kabila nito ay lagpas bahay pa ang tubig sa ibaba ng tulay sa lugar. Sa tantya ng mga tao doon, may 20 talampakan ang itinaas ng pagbaha sa kanilang lugar. Nahirapan naman ang mga taga-barangay sa pag-rescue sa mga tao dahil sa ayaw lumikas ng mga ito hangga’t hindi apaw ang tubig sa creek sa kanilang lugar. Nagmistulang malawak na dagat ang Brgy. Kalusugan dahil sa baha. Hindi bababa sa 300 pamilya ang inilikas doon dahil sa baha na idinala naman sa tatlong evacuation centers.",,,,"0","0","1411124829000","https://www.facebook.com/dis.pia.gov.ph/posts/pfbid0rHiscRtg9b16Z5mm7V2GoJnBNiZCev2mZWjvGThYcyLxH3ucP5cw89ivJbnfMfaml"
,,,,,,,,,,,,,,,,,,,,"100002309047405","Taga Pangasinan Ak","https://scontent-iad6-1.xx.fbcdn.net/v/t1.6435-1/133710937_3602736903146576_4351054220467942507_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1440x1434&ctp=s40x40&_nc_cat=107&ccb=1-7&_nc_sid=e99d92&_nc_ohc=zOEaS4iMQF4Q7kNvwF_ZD1K&_nc_oc=Adr04e_eO-DUwT4elctweC4DRHpsp57O1n3_zlweqfjsLaTzCVBnEkylqVFTmWSCUkc&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=oK5v867_ow1LIANhJNKrNw&_nc_ss=7c2a8&oh=00_AQAC1l1UqM6AFMCZGYQQ_pwQHK3yrXneXgfpzxRT3g0wtA&oe=6A81BE9F","https://www.facebook.com/emilgwapoh","45","698637300223232","hayyyyyyyyyyyyyyyyyy bakit hnd pa humuhupa ang baha,,nakakabadtrip..lagpas tao n po dito tapos amoy gas pa...",,"5",,"5","0","1411093617000","https://www.facebook.com/emilgwapoh/posts/pfbid0ucv5EBf6Gp6trnTgKThkhDyVzYkgCb6VLzSDDx51oL7xvYss8VVXj6imQxWTBiEol"
"No photo description available.","755301741195671","photo","https://www.facebook.com/photo/?fbid=755301741195671&set=a.551327290362769",,,,,,,,,,,,,,,,,"100064565085284","Coup'alé","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/326731545_3529989277233115_6690994191135714775_n.jpg?stp=c179.0.460.460a_cp0_dst-jpg_tt6&cstp=mx460x460&ctp=s40x40&_nc_cat=107&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=OyL4ZxLRaK8Q7kNvwElpNMO&_nc_oc=Adq-JyzKh3W4ncO2usAEQEVbxf3pYKqv4HuGhaFCN0-LfqDT6SZGARjaPfmKtai_AnA&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=oK5v867_ow1LIANhJNKrNw&_nc_ss=7c2a8&oh=00_AQCxLASBZYEounvqG1FsEKXTRm_8Y1bUDQHnb5jgEVFwtw&oe=6A6018BE","https://www.facebook.com/1coupale","1","755301741195671","RAINING  HARD? BAHA? buti na lang tinulungan ako ng Coup'alé na mabili ang bahay na gusto ko at sure ako hindi bumabaha dito - SALI na PARA MAGING KAPITBAHAY TAYO! also tignan mo yung mga cars ko sa likod #legit #verypower #bahay #houseandlot #dreamhouse #mlm #business #invest #bagyo #mario #walangpasok",,"16",,"16","2","1411108450000","https://www.facebook.com/photo.php?fbid=755301741195671&set=a.551327290362769&type=3"
,,,,,,,,,,,,,,,,,,,,"100000517173410","Ron Calleja","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/416852030_7892001690826992_6313175422056873435_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx960x958&ctp=s24x24&_nc_cat=107&ccb=1-7&_nc_sid=1d2534&_nc_ohc=3W78XTKK73IQ7kNvwF1jAa4&_nc_oc=AdrDI3kralxI2LOAvAonBkMOqZDX-VD0DHCDKyQxuaqRfrQzq2MXOxb_KfKSBoDTbGE&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=oK5v867_ow1LIANhJNKrNw&_nc_ss=7c2a8&oh=00_AQCyyguUxhVTHVlUEQhSKjrXedGrdPISlCrQCrf9K9rrGA&oe=6A60167F","https://www.facebook.com/ron.calleja","0","947157968644767","Tag Ulan nanaman, baha nanaman ba sa inuupahan mu?? wag kana magtiis dyan Kapatid, Ilayo mu sa Kapahamakan ang iyong Pamilya For as Low as 2,153 a month Up and Down na!!, isasakripisyo mu pa ba ang Buhay ng iyong Pamilya,??
For Reservation PM me or Call 09329236544",,,,"0","0","1411099287000","https://www.facebook.com/groups/carbuyandsellphilippines/posts/358131797671939/"
,,,,,,,,,,,,,,,,,,,,"100000517173410","Ron Calleja","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/416852030_7892001690826992_6313175422056873435_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx960x958&ctp=s24x24&_nc_cat=107&ccb=1-7&_nc_sid=1d2534&_nc_ohc=3W78XTKK73IQ7kNvwF1jAa4&_nc_oc=AdrDI3kralxI2LOAvAonBkMOqZDX-VD0DHCDKyQxuaqRfrQzq2MXOxb_KfKSBoDTbGE&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=oK5v867_ow1LIANhJNKrNw&_nc_ss=7c2a8&oh=00_AQCyyguUxhVTHVlUEQhSKjrXedGrdPISlCrQCrf9K9rrGA&oe=6A60167F","https://www.facebook.com/ron.calleja","1","947158161978081","Tag Ulan nanaman, baha nanaman ba sa inuupahan mu?? wag kana magtiis dyan Kapatid, Ilayo mu sa Kapahamakan ang iyong Pamilya For as Low as 2,153 a month Up and Down na!!, isasakripisyo mu pa ba ang Buhay ng iyong Pamilya,??
For Reservation PM me or Call 09329236544",,"3",,"3","0","1411099323000","https://www.facebook.com/groups/PromoteBusinessNow/posts/807624689282692/"
,,,,,,,,,,,,,,,,,,,,"100000517173410","Ron Calleja","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/416852030_7892001690826992_6313175422056873435_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx960x958&ctp=s24x24&_nc_cat=107&ccb=1-7&_nc_sid=1d2534&_nc_ohc=3W78XTKK73IQ7kNvwF1jAa4&_nc_oc=AdrDI3kralxI2LOAvAonBkMOqZDX-VD0DHCDKyQxuaqRfrQzq2MXOxb_KfKSBoDTbGE&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=3-cPIXpklF9RCjtSatw_mQ&_nc_ss=7c2a8&oh=00_AQBsLN_X-_uBkE5-Hml8TPjvcz-KpwYMsNQH_Q-rTu2ynw&oe=6A60167F","https://www.facebook.com/ron.calleja","2","947156778644886","Tag Ulan nanaman, baha nanaman ba sa inuupahan mu?? wag kana magtiis dyan Kapatid, Ilayo mu sa Kapahamakan ang iyong Pamilya For as Low as 2,153 a month Up and Down na!!, isasakripisyo mu pa ba ang Buhay ng iyong Pamilya,??
For Reservation PM me or Call 09329236544",,"1",,"1","0","1411099028000","https://www.facebook.com/groups/319452994768993/posts/741770339203921/"
,,,,,,,,,,,,,,,,,,,,"100000517173410","Ron Calleja","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/416852030_7892001690826992_6313175422056873435_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx960x958&ctp=s24x24&_nc_cat=107&ccb=1-7&_nc_sid=1d2534&_nc_ohc=3W78XTKK73IQ7kNvwF1jAa4&_nc_oc=AdrDI3kralxI2LOAvAonBkMOqZDX-VD0DHCDKyQxuaqRfrQzq2MXOxb_KfKSBoDTbGE&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=3-cPIXpklF9RCjtSatw_mQ&_nc_ss=7c2a8&oh=00_AQBsLN_X-_uBkE5-Hml8TPjvcz-KpwYMsNQH_Q-rTu2ynw&oe=6A60167F","https://www.facebook.com/ron.calleja","0","947161495311081","Tag Ulan nanaman, baha nanaman ba sa inuupahan mu?? wag kana magtiis dyan Kapatid, Ilayo mu sa Kapahamakan ang iyong Pamilya For as Low as 2,153 a month Up and Down na!!, isasakripisyo mu pa ba ang Buhay ng iyong Pamilya,??
For Reservation PM me or Call 09329236544",,,,"0","0","1411100091000","https://www.facebook.com/groups/112159812255294/posts/445397752264830/"
